ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/20/136/48,020136,Дополнительный тип облачности,48,Облачное море,,,,,Operational,PDF
bufr4/0/20/136/49,020136,Дополнительный тип облачности,49,"Плохая видимость, препятствующая наблюдению нижележащего пространства",,,,,Operational,PDF
bufr4/0/20/136/50-510,020136,Дополнительный тип облачности,50-510,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/136/511,020136,Дополнительный тип облачности,511,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/137/0,020137,Эволюция облачности,0,Изменений нет,,,,,Operational,PDF
bufr4/0/20/137/1,020137,Эволюция облачности,1,Развитие кучевообразной облачности,,,,,Operational,PDF
bufr4/0/20/137/2,020137,Эволюция облачности,2,Медленное повышение,,,,,Operational,PDF
bufr4/0/20/137/3,020137,Эволюция облачности,3,Быстрое повышение,,,,,Operational,PDF
bufr4/0/20/137/4,020137,Эволюция облачности,4,Поднялась и стала слоистой,,,,,Operational,PDF
bufr4/0/20/137/5,020137,Эволюция облачности,5,Медленное снижение,,,,,Operational,PDF
bufr4/0/20/137/6,020137,Эволюция облачности,6,Быстрое снижение,,,,,Operational,PDF
bufr4/0/20/137/7,020137,Эволюция облачности,7,Развитие слоистости,,,,,Operational,PDF
bufr4/0/20/137/8,020137,Эволюция облачности,8,Развитие слоистости и понижение,,,,,Operational,PDF
bufr4/0/20/137/9,020137,Эволюция облачности,9,Быстрые изменения,,,,,Operational,PDF
bufr4/0/20/137/10-14,020137,Эволюция облачности,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/137/15,020137,Эволюция облачности,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/138/0,020138,Состояние поверхности дорожного покрытия,0,Сухая,,,,,Operational,PDF
bufr4/0/20/138/1,020138,Состояние поверхности дорожного покрытия,1,Влажная,,,,,Operational,PDF
bufr4/0/20/138/2,020138,Состояние поверхности дорожного покрытия,2,Мокрая,,,,,Operational,PDF
bufr4/0/20/138/3,020138,Состояние поверхности дорожного покрытия,3,Изморозь,,,,,Operational,PDF
bufr4/0/20/138/4,020138,Состояние поверхности дорожного покрытия,4,Снег,,,,,Operational,PDF
bufr4/0/20/138/5,020138,Состояние поверхности дорожного покрытия,5,Лед,,,,,Operational,PDF
bufr4/0/20/138/6,020138,Состояние поверхности дорожного покрытия,6,Гололед,,,,,Operational,PDF
bufr4/0/20/138/7,020138,Состояние поверхности дорожного покрытия,7,Не сухая,,,,,Operational,PDF
bufr4/0/20/138/8-14,020138,Состояние поверхности дорожного покрытия,8-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/138/15,020138,Состояние поверхности дорожного покрытия,15,Отсутствующее значение,,,,,Operational,PDF
